index, address, array, ip_fold_1, pf_degree, valid, ppf_prediction
493, 98222465, ( 769 ), ( 0 ), ( 2 ), ( 1 ), ( 1 )
494, 124728674, ( 874 ), ( 0 ), ( 2 ), ( 1 ), ( 1 )
495, 32317025, ( 118 ), ( 507 ), ( 3 ), ( 1 ), ( 1 )
496, 35235913, ( 1098 ), ( 0 ), ( 1 ), ( 1 ), ( 1 )
497, 78053433, ( 939 ), ( 882 ), ( 3 ), ( 1 ), ( 1 )
498, 80165497, ( 962 1023 ), ( 0 0 ), ( 1 1 ), ( 1 1 ), ( 1 1 )
499, 60590013, ( 1172 ), ( 0 ), ( 1 ), ( 1 ), ( 1 )
500, 78053436, ( 940 ), ( 0 ), ( 2 ), ( 1 ), ( 1 )
501, 3602639, ( 1060 ), ( 643 ), ( 3 ), ( 1 ), ( 1 )
502, 95032919, ( 468 479 544 ), ( 0 0 733 ), ( 1 2 3 ), ( 1 1 1 ), ( 1 1 1 )
503, 82343741, ( 292 ), ( 931 ), ( 3 ), ( 1 ), ( 1 )
504, 2995900, ( 944 ), ( 0 ), ( 1 ), ( 1 ), ( 1 )
505, 93486806, ( 1141 ), ( 0 ), ( 2 ), ( 1 ), ( 1 )
506, 2995899, ( 947 ), ( 0 ), ( 1 ), ( 1 ), ( 1 )
507, 95032925, ( 555 569 571 ), ( 0 0 733 ), ( 1 2 3 ), ( 1 1 1 ), ( 1 1 1 )
508, 2995906, ( 957 ), ( 451 ), ( 3 ), ( 1 ), ( 1 )
509, 2995897, ( 958 ), ( 0 ), ( 2 ), ( 1 ), ( 1 )
510, 89428406, ( 998 ), ( 0 ), ( 1 ), ( 1 ), ( 1 )
511, 93486802, ( 1225 ), ( 556 ), ( 3 ), ( 1 ), ( 1 )
512, 80165494, ( 999 ), ( 780 ), ( 3 ), ( 1 ), ( 1 )
513, 71009610, ( 1057 ), ( 316 ), ( 3 ), ( 1 ), ( 1 )
514, 60590028, ( 1044 1046 1054 ), ( 0 0 445 ), ( 1 2 3 ), ( 1 1 1 ), ( 1 1 1 )
515, 78053451, ( 1020 ), ( 0 ), ( 1 ), ( 1 ), ( 1 )
516, 80165515, ( 1074 ), ( 0 ), ( 1 ), ( 1 ), ( 1 )
517, 71128189, ( 1029 ), ( 0 ), ( 1 ), ( 1 ), ( 1 )
518, 3602640, ( 1061 ), ( 0 ), ( 2 ), ( 1 ), ( 1 )
519, 3602641, ( 1062 ), ( 0 ), ( 1 ), ( 1 ), ( 1 )
520, 59315928, ( 1081 ), ( 832 ), ( 3 ), ( 1 ), ( 1 )
521, 59315933, ( 1082 ), ( 0 ), ( 2 ), ( 1 ), ( 1 )
522, 59315938, ( 1083 ), ( 0 ), ( 1 ), ( 1 ), ( 1 )
523, 57574479, ( 63 65 67 529 ), ( 0 0 1020 916 ), ( 1 2 3 3 ), ( 1 1 1 1 ), ( 0 0 1 1 )
524, 22157455, ( 1084 ), ( 832 ), ( 3 ), ( 1 ), ( 1 )
525, 57574476, ( 54 56 58 ), ( 0 0 1020 ), ( 1 2 3 ), ( 0 0 0 ), ( 0 0 1 )
526, 22157452, ( 1085 ), ( 0 ), ( 2 ), ( 1 ), ( 1 )
527, 57574473, ( 45 47 49 ), ( 0 0 1020 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 1 )
528, 22157449, ( 1086 ), ( 0 ), ( 1 ), ( 1 ), ( 1 )
529, 57574490, ( 93 98 100 ), ( 0 0 1020 ), ( 1 2 3 ), ( 0 0 0 ), ( 0 0 1 )
530, 35235903, ( 1096 ), ( 832 ), ( 3 ), ( 1 ), ( 1 )
531, 91319882, ( 1099 ), ( 567 ), ( 3 ), ( 1 ), ( 1 )
532, 91319885, ( 1100 ), ( 0 ), ( 2 ), ( 1 ), ( 1 )
533, 91319881, ( 1101 ), ( 613 ), ( 3 ), ( 1 ), ( 1 )
534, 108127304, ( 288 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
535, 60590019, ( 1115 1117 1125 ), ( 0 0 445 ), ( 1 2 3 ), ( 1 1 1 ), ( 1 1 1 )
536, 65425259, ( 1119 ), ( 316 ), ( 3 ), ( 1 ), ( 1 )
537, 26913633, ( 1187 ), ( 832 ), ( 3 ), ( 1 ), ( 1 )
538, 108127305, ( 85 ), ( 1020 ), ( 3 ), ( 1 ), ( 1 )
539, 60590020, ( 1109 1114 1116 ), ( 0 0 445 ), ( 1 2 3 ), ( 1 1 1 ), ( 1 1 1 )
540, 24173787, ( 765 ), ( 0 ), ( 2 ), ( 1 ), ( 1 )
541, 65425260, ( 1120 ), ( 0 ), ( 2 ), ( 1 ), ( 1 )
542, 108127306, ( 86 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
543, 60590021, ( 1095 1108 1113 ), ( 0 0 445 ), ( 1 2 3 ), ( 1 1 1 ), ( 1 1 1 )
544, 65425261, ( 1121 ), ( 0 ), ( 1 ), ( 1 ), ( 1 )
545, 93486809, ( 1144 1176 ), ( 0 960 ), ( 2 3 ), ( 1 1 ), ( 1 1 )
546, 93486800, ( 1145 1177 ), ( 0 0 ), ( 1 2 ), ( 1 1 ), ( 1 1 )
547, 116322227, ( 557 ), ( 0 ), ( 2 ), ( 1 ), ( 1 )
548, 80165500, ( 949 1030 ), ( 0 864 ), ( 2 3 ), ( 1 1 ), ( 1 1 )
549, 93486808, ( 1147 ), ( 0 ), ( 2 ), ( 1 ), ( 1 )
550, 93486799, ( 1148 ), ( 0 ), ( 1 ), ( 1 ), ( 1 )
551, 105821493, ( 1164 ), ( 832 ), ( 3 ), ( 1 ), ( 1 )
552, 105821490, ( 1165 ), ( 0 ), ( 2 ), ( 1 ), ( 1 )
553, 105821487, ( 1166 ), ( 0 ), ( 1 ), ( 1 ), ( 1 )
554, 26913638, ( 1188 ), ( 0 ), ( 2 ), ( 1 ), ( 1 )
555, 26913643, ( 1189 ), ( 0 ), ( 1 ), ( 1 ), ( 1 )
556, 40534651, ( 1222 ), ( 445 ), ( 3 ), ( 1 ), ( 1 )

